Product,CVE Name,Publisher,CVE Severity,CVSS 3 Vector,In CISA  S KEV,CVE Publish Date,CVSS 3 Base Score,CVE Detected Date,CVSS 2 Base Score,Patch Release Date,Vulnerability Link,Vulnerability Summary,CVSS 3 Exploitability Score,Patch,Edition,Version,Endpoint,Sub Version,Organization,Product Raw Entry
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/19/26 02:31:08,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLMD22,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
SQL Server 2019,CVE-2025-49758,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,08/12/25 18:15:00,8.8,01/18/26 23:32:39,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/418521/CVE-2025-49758,Improper neutralization of special elements used in an sql command (sql injection) in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,15.0.4382.1,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
SQL Server 2019,CVE-2024-28943,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358569/CVE-2024-28943,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-28944,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358568/CVE-2024-28944,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2022,CVE-2024-28944,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 07:10:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358568/CVE-2024-28944,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-28943,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 07:10:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358569/CVE-2024-28943,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2019,CVE-2024-28942,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358570/CVE-2024-28942,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-28939,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358573/CVE-2024-28939,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-28940,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358572/CVE-2024-28940,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/19/26 02:30:56,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLMD22,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Asp.net Core,CVE-2025-26682,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,04/08/25 18:15:00,7.5,01/19/26 03:10:44,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/402445/CVE-2025-26682,Allocation of resources without limits or throttling in ASP.NET Core allows an unauthorized attacker to deny service over a network.,3.9,,,8.0.6,CIPLMD82,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
SQL Server 2022,CVE-2024-28945,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 07:10:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358567/CVE-2024-28945,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-29048,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 07:10:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358561/CVE-2024-29048,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2019,CVE-2024-29045,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,7.5,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358564/CVE-2024-29045,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,1.6,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-29046,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358563/CVE-2024-29046,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-29043,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358566/CVE-2024-29043,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-29044,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358565/CVE-2024-29044,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2022,CVE-2024-29044,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 07:10:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358565/CVE-2024-29044,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/19/26 06:41:00,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLLP-PRANAY,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
SQL Server 2022,CVE-2024-29043,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 07:10:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358566/CVE-2024-29043,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2019,CVE-2024-28945,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358567/CVE-2024-28945,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2022,CVE-2024-29046,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 07:10:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358563/CVE-2024-29046,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-29045,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,7.5,01/19/26 07:10:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358564/CVE-2024-29045,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,1.6,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2019,CVE-2025-55227,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,09/09/25 17:16:00,8.8,01/18/26 23:32:39,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/422076/CVE-2025-55227,Improper neutralization of special elements used in a command (command injection) in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,15.0.4382.1,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
SQL Server 2019,CVE-2024-28927,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 02:13:52,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358584/CVE-2024-28927,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL38-ANKUR,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-28926,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 02:13:52,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358585/CVE-2024-28926,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL38-ANKUR,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-29048,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/18/26 23:29:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358561/CVE-2024-29048,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/23/26 16:30:55,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLLP-ROHAND,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/19/26 06:57:57,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLDP-SANDESH,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Opera Browser,CVE-2009-1599,Opera,High,,No,05/11/09 15:30:00,0,09/16/25 14:50:49,9.3,N/A,https://www.vicarius.io/vsociety/vulnerabilities/137765/CVE-2009-1599,"Opera executes DOM calls in response to a javascript: URI in the target attribute of a submit element within a form contained in an inline PDF file, which might allow remote attackers to bypass intended Adobe Acrobat JavaScript restrictions on accessing the document object, as demonstrated by a web site that permits PDF uploads by untrusted users, and therefore has a shared document.domain between the web site and this javascript: URI.  NOTE: the researcher reports that Adobes position is a PDF file is active content.",0,,,58.0.3135.79,CIPLLP-SHRUTIKA,*,Claimpower,Opera Software_Opera Stable 58.0.3135.79_58.0.3135.79_x64_
Asp.net Core,CVE-2025-26682,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,04/08/25 18:15:00,7.5,01/19/26 03:38:22,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/402445/CVE-2025-26682,Allocation of resources without limits or throttling in ASP.NET Core allows an unauthorized attacker to deny service over a network.,3.9,,,8.0.6,CIPLL09-SERA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Windows 11,CVE-2026-20823,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,5.5,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441062/CVE-2026-20823,Exposure of sensitive information to an unauthorized actor in Windows File Explorer allows an authorized attacker to disclose information locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20822,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441063/CVE-2026-20822,Use after free in Microsoft Graphics Component allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-21265,Microsoft,Medium,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,6.4,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441115/CVE-2026-21265,"Windows Secure Boot stores Microsoft certificates in the UEFI KEK and DB. These original certificates are approaching expiration, and devices containing affected certificate versions must update them to maintain Secure Boot functionality and avoid compromising security by losing security fixes related to Windows boot manager or Secure Boot.
The operating system’s certificate update protection mechanism relies on firmware components that might contain defects, which can cause certificate trust updates to fail or behave unpredictably. This leads to potential disruption of the Secure Boot trust chain and requires careful validation and deployment to restore intended security guarantees.



Certificate Authority (CA)
Location
Purpose
Expiration Date




Microsoft Corporation KEK CA 2011
KEK
Signs updates to the DB and DBX
06/24/2026


Microsoft Corporation UEFI CA 2011
DB
Signs 3rd party boot loaders, Option ROMs, etc.
06/27/2026


Microsoft Windows Production PCA 2011
DB
Signs the Windows Boot Manager
10/19/2026



For more information see this CVE and Windows Secure Boot certificate expiration and CA updates.",0.5,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20821,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,6.2,01/19/26 20:30:49,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441064/CVE-2026-20821,Exposure of sensitive information to an unauthorized actor in Windows Remote Procedure Call allows an unauthorized attacker to disclose information locally.,2.5,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20820,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441065/CVE-2026-20820,Heap-based buffer overflow in Windows Common Log File System Driver allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20819,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,5.5,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441066/CVE-2026-20819,Untrusted pointer dereference in Windows Virtualization-Based Security (VBS) Enclave allows an authorized attacker to disclose information locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-21221,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441118/CVE-2026-21221,Concurrent execution using shared resource with improper synchronization (race condition) in Capability Access Management Service (camsvc) allows an authorized attacker to elevate privileges locally.,1,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Asp.net Core,CVE-2025-24070,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,No,03/11/25 17:16:00,7,01/18/26 14:59:46,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/397848/CVE-2025-24070,Weak authentication in ASP.NET Core &amp. Visual Studio allows an unauthorized attacker to elevate privileges over a network.,2.2,,,8.0.6,CIPLV-GAYATHRI,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Windows 11,CVE-2026-20827,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,5.5,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441058/CVE-2026-20827,Exposure of sensitive information to an unauthorized actor in Tablet Windows User Interface (TWINUI) Subsystem allows an authorized attacker to disclose information locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Asp.net Core,CVE-2025-26682,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,04/08/25 18:15:00,7.5,01/19/26 04:47:56,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/402445/CVE-2025-26682,Allocation of resources without limits or throttling in ASP.NET Core allows an unauthorized attacker to deny service over a network.,3.9,,,8.0.6,CIPLLP-VARSHA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Windows 11,CVE-2026-20826,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441059/CVE-2026-20826,Concurrent execution using shared resource with improper synchronization (race condition) in Tablet Windows User Interface (TWINUI) Subsystem allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20825,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,4.4,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441060/CVE-2026-20825,Improper access control in Windows Hyper-V allows an authorized attacker to disclose information locally.,0.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20824,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,5.5,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441061/CVE-2026-20824,Protection mechanism failure in Windows Remote Assistance allows an unauthorized attacker to bypass a security feature locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2023-31096,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,10/10/23 19:15:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/341532/CVE-2023-31096,"An issue was discovered in Broadcom) LSI PCI-SV92EX Soft Modem Kernel Driver through 2.2.100.1 (aka AGRSM64.sys). There is Local Privilege Escalation to SYSTEM via a Stack Overflow in RTLCopyMemory (IOCTL 0x1b2150). An attacker can exploit this to elevate privileges from a medium-integrity process to SYSTEM. This can also be used to bypass kernel-level protections such as AV or PPL, because exploit code runs with high-integrity privileges and can be used in coordinated BYOVD (bring your own vulnerable driver) ransomware campaigns.",1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/19/26 07:07:26,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLL15-TECHCAB,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Asp.net Core,CVE-2025-24070,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,No,03/11/25 17:16:00,7,01/19/26 03:38:22,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/397848/CVE-2025-24070,Weak authentication in ASP.NET Core &amp. Visual Studio allows an unauthorized attacker to elevate privileges over a network.,2.2,,,8.0.6,CIPLL09-SERA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Asp.net Core,CVE-2025-26682,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,04/08/25 18:15:00,7.5,01/18/26 13:21:30,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/402445/CVE-2025-26682,Allocation of resources without limits or throttling in ASP.NET Core allows an unauthorized attacker to deny service over a network.,3.9,,,8.0.6,CIPLL04-RAJI,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/19/26 04:47:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLLP-DAVID,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Windows 11,CVE-2026-20962,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,4.4,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441122/CVE-2026-20962,Use of uninitialized resource in Dynamic Root of Trust for Measurement (DRTM) allows an authorized attacker to disclose information locally.,0.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
